Name,Url,Season,Missed_days,Missed_ankle,Missed_back,Missed_bone,Missed_foot,Missed_knee,Missed_muscle
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,21/22,6,0,0,0,0,0,0
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,20/21,90,0,0,0,0,90,0
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,19/20,8,0,0,0,0,0,0
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,18/19,199,107,0,0,0,40,29
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,17/18,21,0,17,0,0,0,0
Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,16/17,26,0,0,0,0,0,0
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,22/23,173,0,0,0,0,39,134
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,21/22,74,0,0,0,0,8,51
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,20/21,28,0,0,0,0,0,28
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,19/20,71,0,0,0,0,0,71
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,18/19,48,0,0,0,0,0,48
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,17/18,106,0,0,0,26,0,37
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,16/17,72,25,0,0,0,0,35
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,14/15,125,0,0,0,0,0,0
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,13/14,112,33,0,0,0,79,0
Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,12/13,8,0,0,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,22/23,159,0,0,0,0,0,159
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,21/22,53,0,0,0,0,0,13
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,20/21,31,0,0,0,0,0,8
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,19/20,48,0,0,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,18/19,59,0,0,0,0,0,59
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,17/18,38,0,0,0,0,30,8
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,16/17,42,15,4,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,15/16,73,0,0,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,14/15,7,0,0,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,13/14,104,0,0,0,0,104,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,12/13,77,0,0,0,0,60,17
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,11/12,14,0,0,0,0,0,0
Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,10/11,87,0,0,0,0,0,64
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,22/23,5,0,0,0,0,0,0
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,21/22,10,0,0,0,0,0,0
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,20/21,45,0,0,0,0,0,29
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,18/19,69,5,0,0,0,0,0
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,17/18,8,0,0,0,0,0,8
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,16/17,154,0,0,0,0,154,0
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,15/16,127,0,0,0,0,61,0
Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,14/15,15,0,0,0,0,0,0
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,21/22,3,0,0,0,0,0,3
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,20/21,35,35,0,0,0,0,0
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,19/20,5,0,0,0,0,0,0
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,18/19,29,0,0,0,0,18,0
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,17/18,57,0,0,0,0,0,57
Mattia Valoti,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741,14/15,24,0,0,0,0,0,0
Mattia Viti,https://www.transfermarkt.com/mattia-viti/profil/spieler/493702,21/22,13,0,0,0,0,0,0
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,22/23,32,0,0,0,0,0,28
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,21/22,56,4,0,0,0,24,23
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,20/21,9,0,0,0,0,0,9
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,19/20,0,0,0,0,0,0,0
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,17/18,205,0,0,0,0,205,0
Mattia Zaccagni,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735,15/16,8,0,0,0,0,0,0
Mattia Zanotti,https://www.transfermarkt.com/mattia-zanotti/profil/spieler/582353,21/22,73,0,0,0,0,0,0
Mattias Svanberg,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,22/23,12,0,0,0,0,0,4
Mattias Svanberg,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,20/21,16,0,0,0,0,0,0
Mattias Svanberg,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,19/20,29,0,0,0,0,0,29
Matty Cash,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,22/23,67,0,0,0,0,0,36
Matty Cash,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,16/17,75,0,0,0,0,0,0
Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,22/23,13,5,0,0,0,0,0
Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,20/21,52,0,0,0,35,0,0
Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,19/20,1,0,0,0,0,0,0
Matz Sels,https://www.transfermarkt.com/matz-sels/profil/spieler/127202,20/21,163,163,0,0,0,0,0
Matías Soulé,https://www.transfermarkt.com/matias-soule/profil/spieler/668951,21/22,4,0,0,0,0,0,0
Matías Soulé,https://www.transfermarkt.com/matias-soule/profil/spieler/668951,19/20,50,0,0,0,0,0,0
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,22/23,27,0,0,0,0,15,12
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,21/22,25,0,0,0,0,12,8
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,20/21,13,0,0,0,0,0,0
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,19/20,10,0,0,0,0,0,10
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,18/19,23,0,0,0,0,0,23
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,17/18,19,0,0,0,0,0,19
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,16/17,36,0,0,0,0,0,36
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,15/16,30,0,0,0,0,0,30
Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,13/14,61,0,0,0,0,0,0
Matías Viña,https://www.transfermarkt.com/matias-vina/profil/spieler/439072,21/22,42,0,0,0,0,11,31
Matías Viña,https://www.transfermarkt.com/matias-vina/profil/spieler/439072,20/21,32,15,0,0,0,0,0
Matías Viña,https://www.transfermarkt.com/matias-vina/profil/spieler/439072,19/20,28,0,0,0,21,0,7
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,22/23,123,116,0,0,0,0,0
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,21/22,43,0,0,0,0,0,34
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,20/21,3,0,0,0,0,0,0
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,19/20,14,0,0,0,0,0,0
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,18/19,33,0,0,0,0,0,11
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,17/18,81,0,0,0,81,0,0
Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,15/16,8,0,0,0,0,0,8
Max Kilman,https://www.transfermarkt.com/max-kilman/profil/spieler/525247,21/22,40,40,0,0,0,0,0
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,22/23,62,0,0,0,0,0,62
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,21/22,18,0,0,0,4,0,15
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,20/21,90,0,0,0,0,0,90
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,19/20,141,98,0,0,0,0,43
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,18/19,31,0,0,0,0,0,26
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,17/18,40,0,0,32,0,0,8
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,16/17,103,0,0,0,0,78,15
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,15/16,19,0,0,0,0,0,19
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,14/15,26,0,0,0,0,0,4
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,13/14,4,0,0,0,0,0,0
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,10/11,8,0,0,0,0,0,8
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,09/10,12,0,0,0,0,0,12
Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,07/08,1,0,0,0,0,0,0
Maxence Caqueret,https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237,23/24,0,0,0,0,0,0,0
Maxence Caqueret,https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237,22/23,0,0,0,0,0,0,0
Maxence Caqueret,https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237,21/22,36,0,0,0,0,36,0
Maxence Lacroix,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,22/23,41,0,0,0,0,0,0
Maxence Lacroix,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,21/22,7,0,0,0,0,0,7
Maxence Lacroix,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,20/21,10,0,0,0,0,0,0
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,22/23,16,0,0,0,0,0,0
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,21/22,56,0,0,0,21,0,26
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,20/21,45,0,0,0,0,30,0
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,19/20,86,0,0,0,61,0,25
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,18/19,15,15,0,0,0,0,0
Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,16/17,5,0,0,0,0,0,0
Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,22/23,76,0,0,0,0,0,8
Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,21/22,114,0,0,0,0,0,103
Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,18/19,240,0,0,92,0,0,148
Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,17/18,102,0,0,102,0,0,0
Maxim Leitsch,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,16/17,8,0,0,0,0,0,0
Maxime Busi,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,22/23,33,0,0,0,0,0,33
Maxime Busi,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,20/21,62,0,0,0,0,0,62
Maxime Estève,https://www.transfermarkt.com/maxime-esteve/profil/spieler/842341,21/22,92,0,0,0,0,0,92
Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,20/21,27,0,0,0,0,0,27
Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,19/20,0,0,0,0,0,0,0
Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,18/19,218,115,0,0,0,0,37
Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,17/18,40,0,0,0,0,0,40
Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,22/23,39,39,0,0,0,0,0
Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,21/22,122,0,122,0,0,0,0
Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,19/20,205,0,205,0,0,0,0
Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,18/19,15,0,0,0,0,0,0
Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,16/17,102,0,0,0,0,102,0
Maxime López,https://www.transfermarkt.com/maxime-lopez/profil/spieler/290862,22/23,26,0,0,0,0,26,0
Maxime López,https://www.transfermarkt.com/maxime-lopez/profil/spieler/290862,21/22,5,0,0,0,0,0,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,22/23,0,0,0,0,0,0,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,20/21,11,0,0,0,0,0,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,17/18,9,0,0,0,0,0,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,16/17,30,0,0,0,0,15,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,15/16,33,0,0,0,0,33,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,14/15,20,0,8,0,0,0,0
Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,13/14,4,0,0,0,0,0,0
Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,21/22,21,0,0,0,0,0,0
Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,20/21,9,0,0,0,0,0,9
Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,19/20,14,13,0,0,0,1,0
Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,18/19,14,14,0,0,0,0,0
Maximilian Eggestein,https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284,22/23,11,0,0,0,0,0,0
Maximilian Eggestein,https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284,21/22,8,0,0,0,0,0,0
Maximilian Eggestein,https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284,19/20,8,0,8,0,0,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,21/22,5,0,0,0,0,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,20/21,23,0,0,0,0,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,19/20,19,0,0,0,0,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,18/19,17,17,0,0,0,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,17/18,59,0,27,11,15,0,0
Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,16/17,15,0,0,0,0,0,15
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,22/23,7,7,0,0,0,0,0
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,20/21,41,0,0,0,0,0,18
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,18/19,36,0,0,0,0,30,6
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,17/18,91,0,0,0,0,86,0
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,16/17,52,25,0,0,0,0,27
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,15/16,30,25,0,0,0,0,0
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,14/15,61,22,0,1,0,0,25
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,22/23,34,0,0,0,0,0,34
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,21/22,65,15,0,0,0,0,35
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,20/21,35,0,7,0,0,4,20
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,19/20,7,0,0,0,0,0,0
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,18/19,81,0,0,0,0,71,0
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,17/18,79,5,0,0,0,37,37
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,16/17,54,0,0,0,0,0,0
Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,15/16,44,0,0,0,0,0,44
Maximiliano Caufriez,https://www.transfermarkt.com/maximiliano-caufriez/profil/spieler/369267,21/22,5,0,0,0,0,0,5
Maximiliano Caufriez,https://www.transfermarkt.com/maximiliano-caufriez/profil/spieler/369267,20/21,91,0,0,0,72,0,0
Maxwel Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,22/23,1,0,0,0,0,0,1
Maxwel Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,21/22,14,0,0,0,0,14,0
Maxwel Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,19/20,16,5,6,0,0,0,5
Maxwel Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,18/19,33,0,0,0,0,18,0
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,22/23,6,0,0,0,0,6,0
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,21/22,54,0,0,0,0,7,47
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,18/19,46,0,0,0,0,0,0
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,17/18,39,0,0,0,0,30,9
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,14/15,29,29,0,0,0,0,0
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,11/12,1,0,0,0,0,1,0
Maya Yoshida,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789,09/10,151,0,0,0,0,0,0
Mehdi Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,21/22,143,0,0,0,0,0,81
Mehdi Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,20/21,94,0,0,0,0,0,94
Mehdi Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,19/20,40,0,0,0,0,0,15
Mehdi Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,18/19,11,0,0,0,0,0,0
Mehdi Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,17/18,29,0,0,0,0,0,20
Mehdi Léris,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601,22/23,20,0,0,0,0,0,0
Mehdi Léris,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601,21/22,35,0,0,0,0,0,0
Mehdi Léris,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601,19/20,3,0,0,0,0,0,0
Mehdi Léris,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601,18/19,4,0,0,0,0,0,0
Mehdi Zeffane,https://www.transfermarkt.com/mehdi-zeffane/profil/spieler/118303,20/21,24,0,0,0,0,0,0
Mehdi Zeffane,https://www.transfermarkt.com/mehdi-zeffane/profil/spieler/118303,19/20,0,0,0,0,0,0,0
Mehdi Zeffane,https://www.transfermarkt.com/mehdi-zeffane/profil/spieler/118303,15/16,9,0,0,0,0,0,0
Mehmet Aydin,https://www.transfermarkt.com/mehmet-aydin/profil/spieler/472242,21/22,92,0,0,0,0,0,92
Mehmet Aydin,https://www.transfermarkt.com/mehmet-aydin/profil/spieler/472242,20/21,24,24,0,0,0,0,0
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,22/23,85,0,0,0,0,0,85
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,21/22,87,43,0,0,0,0,44
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,19/20,205,0,0,0,0,178,27
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,14/15,39,0,0,0,0,0,39
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,13/14,12,0,0,0,0,0,12
Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,12/13,8,8,0,0,0,0,0
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,22/23,33,33,0,0,0,0,0
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,21/22,46,0,0,0,0,0,46
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,20/21,15,15,0,0,0,0,0
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,18/19,15,15,0,0,0,0,0
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,17/18,112,105,0,0,0,0,0
Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,15/16,12,0,0,12,12,0,0
Merih Demiral,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879,22/23,55,0,0,0,0,55,0
Merih Demiral,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879,21/22,18,0,0,0,0,0,13
Merih Demiral,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879,20/21,78,0,0,0,0,0,74
Merih Demiral,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879,19/20,150,0,0,0,0,150,0
Merlin Röhl,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832,22/23,11,0,11,0,0,0,0
Merlin Röhl,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832,20/21,10,0,0,0,0,0,0
Mert Müldür,https://www.transfermarkt.com/mert-muldur/profil/spieler/353922,22/23,256,152,0,0,0,0,0
Mert Müldür,https://www.transfermarkt.com/mert-muldur/profil/spieler/353922,20/21,8,0,0,0,0,0,0
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,22/23,38,0,0,0,0,0,38
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,21/22,14,0,0,0,0,14,0
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,18/19,92,0,0,0,0,20,44
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,17/18,11,0,0,0,0,0,0
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,14/15,144,144,0,0,0,0,0
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,13/14,10,0,0,0,0,10,0
Michael Frey,https://www.transfermarkt.com/michael-frey/profil/spieler/147043,12/13,16,0,0,0,0,0,16
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,22/23,15,9,0,0,0,0,0
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,21/22,20,0,0,0,0,0,15
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,20/21,8,0,0,0,0,0,0
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,18/19,23,0,0,0,0,0,11
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,17/18,16,8,0,0,0,0,8
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,16/17,23,15,0,0,0,0,8
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,15/16,37,0,0,33,4,0,0
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,14/15,94,0,0,0,0,0,86
Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,13/14,11,0,0,0,0,11,0
Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,19/20,4,0,0,0,0,0,0
Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,18/19,38,0,0,0,0,0,0
Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,17/18,9,0,0,0,0,0,0
Michael Olise,https://www.transfermarkt.com/michael-olise/profil/spieler/566723,21/22,13,0,0,0,0,0,0
Michael Olise,https://www.transfermarkt.com/michael-olise/profil/spieler/566723,20/21,3,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,22/23,7,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,21/22,7,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,20/21,36,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,19/20,9,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,17/18,226,0,0,0,4,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,16/17,20,0,8,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,15/16,0,0,0,0,0,0,0
Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,14/15,5,0,0,0,0,0,0
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,20/21,102,0,0,0,0,0,65
